WAR_1_2 (entry_5m)
0,-0.91618,2.06745,0.20603,2.51036,7,255,0
1,-0.91618,2.06745,0.20603,2.51036,7,255,0
2,-0.91618,2.06745,0.20603,2.51036,7,255,0
3,-0.91618,2.06745,0.20603,2.51036,7,255,0
4,-0.91618,2.06745,0.20603,2.51036,7,255,0
5,-0.91618,2.06745,0.20603,2.51036,7,255,0
6,-0.91618,2.06745,0.20603,2.51036,7,255,0
7,-0.91618,2.06745,0.20603,2.51036,7,255,0
8,-0.91618,2.06745,0.20603,2.51036,7,255,0
9,-0.91618,2.06745,0.20603,2.51036,7,255,0
10,-0.91618,2.06745,0.20603,2.51036,7,255,0
11,-0.91618,2.06745,0.20603,2.51036,7,255,0
12,-0.91618,2.06745,0.20603,2.51036,7,255,0
13,-0.91618,2.06745,0.20603,2.51036,7,255,0
14,-0.91618,2.06745,0.20603,2.51036,7,255,0
15,-0.91618,2.06745,0.20603,2.51036,7,255,0
16,-0.91618,2.06745,0.20603,2.51036,7,255,0
17,-0.91618,2.06745,0.20603,2.51036,7,255,0
18,-0.91618,2.06745,0.20603,2.51036,7,255,0
19,-0.91618,2.06745,0.20603,2.51036,7,255,0
20,-0.91618,2.06745,0.20603,2.51036,7,255,0
21,-0.91618,2.06745,0.20603,2.51036,7,255,0
22,-0.91618,2.06745,0.20603,2.51036,7,255,0
23,-0.91618,2.06745,0.20603,2.51036,7,255,0
24,-0.91618,2.06745,0.20603,2.51036,7,255,0
25,-0.91618,2.06745,0.20603,2.51036,7,255,0
26,-0.91618,2.06745,0.20603,2.51036,7,255,0
27,-0.91618,2.06745,0.20603,2.51036,7,255,0
28,-0.91618,2.06745,0.20603,2.51036,7,255,0
29,-0.91618,2.06745,0.20603,2.51036,7,255,0
30,-0.91618,2.06745,0.20603,2.51036,7,255,0
31,-0.91618,2.06745,0.20603,2.51036,7,255,0
32,-0.91618,2.06745,0.20603,2.51036,7,255,0
33,-0.91618,2.06745,0.20603,2.51036,7,255,0
34,-0.91618,2.06745,0.20603,2.51036,7,255,0
35,-0.91618,2.06745,0.20603,2.51036,7,255,0
36,-0.91618,2.06745,0.20603,2.51036,7,255,0
37,-0.91618,2.06745,0.20603,2.51036,7,255,0
38,-0.91618,2.06745,0.20603,2.51036,7,255,0
39,-0.91618,2.06745,0.20603,2.51036,7,255,0
40,-0.91618,2.06745,0.20603,2.51036,7,255,0
41,-0.91618,2.06745,0.20603,2.51036,7,255,0
42,-0.91618,2.06745,0.20603,2.51036,7,255,0
43,-0.91618,2.06745,0.20603,2.51036,7,255,0
44,-0.91618,2.06745,0.20603,2.51036,7,255,0
45,-0.91618,2.06745,0.20603,2.51036,7,255,0
46,-0.91618,2.06745,0.20603,2.51036,7,255,0
47,-0.91618,2.06745,0.20603,2.51036,7,255,0
48,-0.91618,2.06745,0.20603,2.51036,7,255,0
49,-0.91618,2.06745,0.20603,2.51036,7,255,0
